"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0C620","2020-03-22 00:00:00","19.000","162.000","0.500","22.100","0.920","1010.500","","0.000","-99.000","-99.000","-99.000","28.800","","18.300",""
"C0I360","2020-03-22 00:00:00","300.000","103.000","2.200","22.300","0.800","980.300","","0.000","-99.000","-99.000","-99.000","28.500","","18.900",""
"C0M810","2020-03-22 00:00:00","1354.000","192.000","0.400","18.600","0.720","868.600","","0.000","-99.000","-99.000","-99.000","22.800","","13.300",""
"C0AC80","2020-03-22 00:00:00","40.000","0.000","0.000","21.100","0.930","1009.400","","0.000","-99.000","-99.000","-99.000","30.100","","18.500",""
"CM0140","2020-03-22 00:00:00","26.000","336.000","0.500","23.400","0.740","1012.400","","0.000","-99.000","-99.000","-99.000","26.700","","21.300",""
"C0SA20","2020-03-22 00:00:00","857.000","220.000","3.300","18.100","1.000","920.100","","0.000","-99.000","-99.000","-99.000","22.800","","15.900",""
"C0K490","2020-03-22 00:00:00","91.000","0.000","0.200","23.100","0.830","1004.200","","0.000","-99.000","-99.000","-99.000","28.400","","18.700",""
"C0V820","2020-03-22 00:00:00","441.000","55.000","0.400","21.000","0.890","968.000","","0.000","-99.000","-99.000","-99.000","29.600","","17.300",""
"C0S810","2020-03-22 00:00:00","65.000","250.000","1.300","23.600","0.880","1009.800","","0.000","-99.000","-99.000","-99.000","29.000","","19.500",""
"C0R580","2020-03-22 00:00:00","10.000","13.000","0.500","23.300","0.900","1014.300","","0.000","-99.000","-99.000","-99.000","27.700","","20.600",""
"C0Z330","2020-03-22 00:00:00","488.000","0.000","0.200","19.200","0.960","962.000","","0.000","-99.000","-99.000","-99.000","29.200","","16.700",""
"C0E590","2020-03-22 00:00:00","40.000","221.000","2.100","22.900","0.840","1008.900","","0.000","-99.000","-99.000","-99.000","27.200","","18.000",""
"C0D540","2020-03-22 00:00:00","227.000","0.000","0.000","20.200","0.960","988.700","","0.000","-99.000","-99.000","-99.000","27.900","","17.300",""
"C0K420","2020-03-22 00:00:00","42.000","169.000","0.800","22.900","0.870","1010.100","","0.000","-99.000","-99.000","-99.000","27.600","","19.200",""
"C0Z180","2020-03-22 00:00:00","34.000","310.000","0.500","21.600","0.880","1010.800","","0.000","-99.000","-99.000","-99.000","26.300","","18.400",""
"C0AD10","2020-03-22 00:00:00","27.000","254.000","1.200","23.400","0.770","1010.800","","0.000","-99.000","-99.000","-99.000","26.000","","19.700",""
"C0M720","2020-03-22 00:00:00","225.000","96.000","1.300","22.200","0.840","989.400","","0.000","-99.000","-99.000","-99.000","28.600","","19.200",""
"C0M740","2020-03-22 00:00:00","15.000","116.000","0.600","22.900","0.910","1012.500","","0.000","-99.000","-99.000","-99.000","27.300","","19.200",""
"C0K460","2020-03-22 00:00:00","60.000","146.000","1.700","22.900","0.880","1007.100","","0.000","-99.000","-99.000","-99.000","28.100","","19.800",""
"C0X100","2020-03-22 00:00:00","10.000","344.000","0.400","24.200","0.960","1012.400","","0.000","-99.000","-99.000","-99.000","28.600","","21.600",""
"C0K560","2020-03-22 00:00:00","117.000","139.000","0.600","22.700","0.880","1002.100","","0.000","-99.000","-99.000","-99.000","29.100","","19.000",""
"C0R150","2020-03-22 00:00:00","105.000","84.000","0.700","22.500","0.990","1002.500","","0.000","-99.000","-99.000","-99.000","31.900","","20.900",""
"C0S690","2020-03-22 00:00:00","522.000","236.000","0.900","20.000","0.960","956.600","","0.500","-99.000","-99.000","-99.000","27.400","","18.100",""
"C0U870","2020-03-22 00:00:00","474.000","322.000","0.300","20.100","0.810","961.600","","0.000","-99.000","-99.000","-99.000","26.300","","16.900",""
"C0A520","2020-03-22 00:00:00","48.000","0.000","0.000","22.300","0.900","1009.000","","0.000","-99.000","-99.000","-99.000","29.300","","19.600",""
"C0X130","2020-03-22 00:00:00","27.000","0.000","0.000","24.300","0.860","1011.700","","0.000","-99.000","-99.000","-99.000","30.200","","20.800",""
"C0V400","2020-03-22 00:00:00","56.000","110.000","0.600","22.100","0.930","1008.500","","0.000","-99.000","-99.000","-99.000","28.900","","20.000",""
"C0UA40","2020-03-22 00:00:00","1121.000","215.000","1.600","17.300","0.830","891.100","","0.500","-99.000","-99.000","-99.000","23.200","","13.300",""
"C0G720","2020-03-22 00:00:00","50.000","134.000","0.800","22.700","0.900","1008.900","","0.000","-99.000","-99.000","-99.000","26.900","","19.500",""
"C0G890","2020-03-22 00:00:00","24.000","172.000","2.400","23.300","1.000","1011.700","","0.000","-99.000","-99.000","-99.000","26.100","","20.200",""
"C0I540","2020-03-22 00:00:00","3344.000","-99.000","-99.000","5.600","1.000","686.800","","-99.000","-99.000","-99.000","-99.000","9.000","","0.600",""
"C0K390","2020-03-22 00:00:00","31.000","158.000","1.600","22.500","0.920","1011.300","","0.000","-99.000","-99.000","-99.000","27.700","","19.500",""
"C0T9A0","2020-03-22 00:00:00","498.000","169.000","1.100","19.300","0.990","959.200","","0.000","-99.000","-99.000","-99.000","24.800","","16.500",""
"C0AH40","2020-03-22 00:00:00","426.000","261.000","1.400","21.600","0.830","964.300","","0.000","-99.000","-99.000","-99.000","27.900","","18.500",""
"C0X280","2020-03-22 00:00:00","22.000","0.000","0.000","23.200","0.870","1013.000","","0.000","-99.000","-99.000","-99.000","26.300","","19.800",""
"C0V620","2020-03-22 00:00:00","18.000","43.000","1.000","23.000","0.990","1013.400","","0.000","-99.000","-99.000","-99.000","26.100","","20.500",""
"C0H960","2020-03-22 00:00:00","120.000","190.000","2.400","23.500","0.950","999.800","","0.000","-99.000","-99.000","-99.000","29.100","","20.200",""
"C0M530","2020-03-22 00:00:00","1385.000","81.000","0.700","16.900","0.800","870.900","","0.000","-99.000","-99.000","-99.000","21.900","","12.500",""
"C0R170","2020-03-22 00:00:00","26.000","55.000","0.400","22.100","1.000","1012.800","","0.000","-99.000","-99.000","-99.000","30.400","","20.300",""
"C0I420","2020-03-22 00:00:00","305.000","60.000","0.800","22.300","0.820","980.400","","0.000","-99.000","-99.000","-99.000","29.600","","17.500",""
"C0A640","2020-03-22 00:00:00","241.000","0.000","0.000","19.400","0.950","989.200","","0.000","-99.000","-99.000","-99.000","29.000","","18.200",""
"C0A930","2020-03-22 00:00:00","216.000","321.000","0.600","20.400","0.890","987.500","","0.000","-99.000","-99.000","-99.000","24.200","","16.600",""
"C0F9M0","2020-03-22 00:00:00","230.000","175.000","1.800","21.900","0.950","988.000","","0.000","-99.000","-99.000","-99.000","27.100","","18.300",""
"C0AC40","2020-03-22 00:00:00","1079.000","238.000","11.700","15.200","0.990","894.100","","0.000","-99.000","-99.000","-99.000","22.900","","12.500",""
"C0AI00","2020-03-22 00:00:00","188.000","0.000","0.100","21.400","0.920","993.600","","0.000","-99.000","-99.000","-99.000","28.800","","19.000",""
"C0T9M0","2020-03-22 00:00:00","92.000","274.000","1.400","22.200","0.900","1005.900","","0.000","-99.000","-99.000","-99.000","27.700","","19.700",""
"C0S960","2020-03-22 00:00:00","32.000","281.000","0.700","23.200","0.860","1011.300","","0.000","-99.000","-99.000","-99.000","26.900","","21.100",""
"C0K430","2020-03-22 00:00:00","30.000","136.000","2.000","22.400","0.990","1012.400","","0.000","-99.000","-99.000","-99.000","26.900","","19.300",""
"C0A860","2020-03-22 00:00:00","362.000","214.000","6.000","21.300","1.000","972.400","","0.000","-99.000","-99.000","-99.000","26.100","","16.700",""
"C0U940","2020-03-22 00:00:00","25.000","0.000","0.100","20.700","0.990","1012.300","","0.000","-99.000","-99.000","-99.000","28.500","","17.200",""
"C0S970","2020-03-22 00:00:00","19.000","285.000","2.200","23.000","0.880","1012.700","","0.000","-99.000","-99.000","-99.000","26.600","","20.300",""
"C0V260","2020-03-22 00:00:00","126.000","0.000","0.000","21.900","0.910","1001.300","","0.000","-99.000","-99.000","-99.000","32.300","","19.200",""
"C0T9I0","2020-03-22 00:00:00","152.000","200.000","1.000","20.400","0.940","998.800","","0.000","-99.000","-99.000","-99.000","26.100","","18.100",""
"C0V760","2020-03-22 00:00:00","30.000","59.000","0.900","23.700","0.920","1012.500","","0.000","-99.000","-99.000","-99.000","28.300","","20.900",""
"C0AG90","2020-03-22 00:00:00","25.000","0.000","0.000","23.300","0.990","1012.000","","0.000","-99.000","-99.000","-99.000","30.300","","20.200",""
"C0R570","2020-03-22 00:00:00","37.000","8.000","0.900","23.300","0.890","1010.200","","0.000","-99.000","-99.000","-99.000","29.400","","21.100",""
"C0O900","2020-03-22 00:00:00","9.000","0.000","0.000","23.300","0.990","1014.500","","0.000","-99.000","-99.000","-99.000","29.600","","19.300",""
"C0AD00","2020-03-22 00:00:00","86.000","184.000","1.800","23.700","0.750","1004.000","","0.000","-99.000","-99.000","-99.000","26.100","","19.100",""
"C0V700","2020-03-22 00:00:00","24.000","23.000","0.900","24.400","0.810","1011.900","","0.000","-99.000","-99.000","-99.000","27.100","","22.800",""
"C0AH00","2020-03-22 00:00:00","38.000","213.000","0.300","22.400","0.940","1009.600","","0.000","-99.000","-99.000","-99.000","27.900","","19.500",""
"C0V450","2020-03-22 00:00:00","51.000","0.000","0.000","22.100","0.990","1009.500","","0.000","-99.000","-99.000","-99.000","28.400","","20.000",""
"C0R280","2020-03-22 00:00:00","242.000","0.000","0.100","21.100","1.000","988.000","","0.000","-99.000","-99.000","-99.000","27.700","","18.800",""
"C0E610","2020-03-22 00:00:00","850.000","0.000","0.000","17.800","0.920","920.400","","0.000","-99.000","-99.000","-99.000","25.000","","17.100",""
"C0V610","2020-03-22 00:00:00","22.000","0.000","0.200","23.900","0.850","1012.800","","0.000","-99.000","-99.000","-99.000","26.400","","20.600",""
"C0Z310","2020-03-22 00:00:00","59.000","353.000","0.900","21.500","0.990","1008.600","","0.000","-99.000","-99.000","-99.000","25.900","","18.900",""
"C0S700","2020-03-22 00:00:00","507.000","209.000","0.600","18.300","0.970","959.200","","0.000","-99.000","-99.000","-99.000","24.900","","16.500",""
"C0T9G0","2020-03-22 00:00:00","605.000","30.000","1.000","19.100","0.990","949.100","","0.000","-99.000","-99.000","-99.000","25.700","","16.900",""
"C0U520","2020-03-22 00:00:00","517.000","233.000","1.000","18.100","0.990","958.600","","0.000","-99.000","-99.000","-99.000","27.700","","15.500",""
"C0E750","2020-03-22 00:00:00","62.000","234.000","3.600","23.700","0.730","1006.300","","0.000","-99.000","-99.000","-99.000","28.300","","20.100",""
"C0G660","2020-03-22 00:00:00","27.000","136.000","1.100","22.800","0.950","1013.000","","0.000","-99.000","-99.000","-99.000","27.600","","20.200",""
"C0U720","2020-03-22 00:00:00","1260.000","212.000","1.700","20.200","0.990","888.600","","0.000","-99.000","-99.000","-99.000","23.300","","12.200",""
"C0R690","2020-03-22 00:00:00","248.000","149.000","0.900","21.100","0.990","986.400","","0.000","-99.000","-99.000","-99.000","26.500","","19.400",""
"C0X150","2020-03-22 00:00:00","18.000","0.000","0.000","23.900","0.880","1014.800","","0.000","-99.000","-99.000","-99.000","29.400","","20.500",""
"C0Z050","2020-03-22 00:00:00","830.000","269.000","0.500","17.600","0.860","924.800","","0.000","-99.000","-99.000","-99.000","23.500","","15.000",""
"C0I490","2020-03-22 00:00:00","1601.000","100.000","1.400","18.100","0.520","844.900","","0.000","-99.000","-99.000","-99.000","24.300","","11.700",""
"C0I090","2020-03-22 00:00:00","910.000","158.000","0.400","17.500","1.000","915.000","","0.000","-99.000","-99.000","-99.000","24.400","","16.800",""
"C0X240","2020-03-22 00:00:00","394.000","177.000","0.900","20.100","0.900","971.400","","0.000","-99.000","-99.000","-99.000","27.400","","17.200",""
"C0S990","2020-03-22 00:00:00","409.000","171.000","1.200","20.900","0.930","969.400","","0.000","-99.000","-99.000","-99.000","26.000","","19.100",""
"C0E850","2020-03-22 00:00:00","104.000","109.000","0.300","20.300","0.940","1001.300","","0.000","-99.000","-99.000","-99.000","27.700","","18.900",""
"C0T9B0","2020-03-22 00:00:00","558.000","287.000","0.500","19.600","0.920","953.200","","0.000","-99.000","-99.000","-99.000","24.300","","16.900",""
"C0G650","2020-03-22 00:00:00","34.000","143.000","0.800","23.700","0.960","1010.800","","0.000","-99.000","-99.000","-99.000","28.900","","20.000",""
"C0K580","2020-03-22 00:00:00","26.000","145.000","1.000","22.600","0.990","1013.200","","0.000","-99.000","-99.000","-99.000","28.200","","19.200",""
"C0X050","2020-03-22 00:00:00","25.000","0.000","0.000","23.200","0.920","1011.400","","0.000","-99.000","-99.000","-99.000","30.200","","18.900",""
"CM0100","2020-03-22 00:00:00","25.000","260.000","1.400","23.100","0.770","1010.900","","0.000","-99.000","-99.000","-99.000","27.200","","19.900",""
"C0AC70","2020-03-22 00:00:00","71.000","172.000","0.700","22.500","0.840","1006.000","","0.000","-99.000","-99.000","-99.000","30.200","","20.400",""
"CM0130","2020-03-22 00:00:00","11.000","96.000","0.400","23.800","0.800","1014.900","","0.000","-99.000","-99.000","-99.000","24.900","","21.400",""
"C0W110","2020-03-22 00:00:00","16.000","170.000","4.100","17.100","0.900","1011.100","","0.000","-99.000","-99.000","-99.000","19.800","","12.800",""
"C0R670","2020-03-22 00:00:00","26.000","38.000","0.400","22.300","0.880","1013.500","","0.000","-99.000","-99.000","-99.000","26.800","","20.800",""
"C0A560","2020-03-22 00:00:00","405.000","0.000","0.000","17.800","1.000","969.200","","0.000","-99.000","-99.000","-99.000","29.800","","14.500",""
"C0X120","2020-03-22 00:00:00","28.000","19.000","0.900","24.000","0.870","1013.300","","0.000","-99.000","-99.000","-99.000","29.000","","20.500",""
"C0R100","2020-03-22 00:00:00","1006.000","347.000","0.900","16.700","0.960","905.600","","0.000","-99.000","-99.000","-99.000","25.000","","14.700",""
"C0C700","2020-03-22 00:00:00","151.000","166.000","0.600","22.000","0.830","997.100","","0.000","-99.000","-99.000","-99.000","27.300","","19.000",""
"C0W130","2020-03-22 00:00:00","18.000","204.000","1.400","21.800","0.900","1011.700","","0.000","-99.000","-99.000","-99.000","24.500","","20.800",""
"C0F9R0","2020-03-22 00:00:00","20.000","193.000","1.000","23.000","1.000","1013.200","","0.000","-99.000","-99.000","-99.000","26.300","","19.300",""
"C0G780","2020-03-22 00:00:00","27.000","156.000","1.500","23.300","0.900","1011.600","","0.000","-99.000","-99.000","-99.000","26.300","","20.200",""
"C0C590","2020-03-22 00:00:00","72.000","184.000","0.900","21.400","0.870","1004.900","","0.000","-99.000","-99.000","-99.000","26.600","","17.600",""
"C0I520","2020-03-22 00:00:00","3860.000","201.000","13.900","1.400","0.870","643.400","","-99.000","-99.000","-99.000","-99.000","6.200","","0.600",""
"C0M790","2020-03-22 00:00:00","15.000","114.000","0.400","23.000","0.880","1012.100","","0.000","-99.000","-99.000","-99.000","28.700","","19.700",""
"C0R130","2020-03-22 00:00:00","1040.000","266.000","1.100","17.700","0.970","899.600","","0.000","-99.000","-99.000","-99.000","26.800","","15.600",""
"C0AH30","2020-03-22 00:00:00","755.000","260.000","2.100","19.400","0.990","930.200","","0.000","-99.000","-99.000","-99.000","24.800","","16.700",""
"C0X170","2020-03-22 00:00:00","50.000","70.000","0.500","22.600","0.920","1009.300","","0.000","-99.000","-99.000","-99.000","30.600","","19.700",""
"C0K291","2020-03-22 00:00:00","8.000","132.000","0.600","22.800","0.920","1014.400","","0.000","-99.000","-99.000","-99.000","25.100","","19.900",""
"C0D480","2020-03-22 00:00:00","223.000","0.000","0.000","19.700","0.960","987.700","","0.000","-99.000","-99.000","-99.000","26.900","","17.300",""
"C0F0C0","2020-03-22 00:00:00","983.000","21.000","0.500","16.900","0.990","905.800","","0.000","-99.000","-99.000","-99.000","24.300","","16.300",""
"C0U860","2020-03-22 00:00:00","5.000","0.000","0.000","21.200","0.900","1013.600","","0.000","-99.000","-99.000","-99.000","27.500","","18.900",""
"C0UA50","2020-03-22 00:00:00","808.000","288.000","0.700","17.900","0.920","924.500","","0.000","-99.000","-99.000","-99.000","24.300","","15.300",""
"C0X320","2020-03-22 00:00:00","30.000","125.000","0.500","22.800","0.890","1011.300","","0.000","-99.000","-99.000","-99.000","30.200","","18.300",""
"C0T960","2020-03-22 00:00:00","120.000","0.000","0.100","19.600","0.990","1001.200","","0.000","-99.000","-99.000","-99.000","28.900","","18.000",""
"C0SA80","2020-03-22 00:00:00","136.000","258.000","0.600","20.100","0.970","999.700","","0.000","-99.000","-99.000","-99.000","27.200","","18.200",""
"C0E780","2020-03-22 00:00:00","160.000","291.000","1.800","22.700","0.790","995.400","","0.000","-99.000","-99.000","-99.000","28.400","","18.700",""
"C0F9Q0","2020-03-22 00:00:00","149.000","185.000","1.000","23.200","0.830","996.600","","0.000","-99.000","-99.000","-99.000","27.700","","18.200",""
"C0F9X0","2020-03-22 00:00:00","166.000","207.000","2.700","22.100","0.960","995.900","","0.000","-99.000","-99.000","-99.000","26.300","","18.800",""
"C0F0D0","2020-03-22 00:00:00","3171.000","145.000","4.300","6.000","1.000","700.600","","0.000","-99.000","-99.000","-99.000","13.000","","3.000",""
"C0S730","2020-03-22 00:00:00","110.000","169.000","3.000","23.600","0.900","1002.100","","0.000","-99.000","-99.000","-99.000","27.500","","22.100",""
